point	time_s	cml_p_V	cml_diff_V	EF_P_obs	EF_P_ref	EF_P_res	EF_N_obs	EF_N_ref	EF_N_res	GP_obs	GP_ref	GP_res	GN_obs	GN_ref	GN_res	E_CM_obs	E_CM_ref	E_CM_res	CM_N_obs	CM_N_ref	CM_N_res	CM_P_obs	CM_P_ref	CM_P_res
243	4.489999999999999e-10	1.4850534631960863	0.13010692639217236	0.71055449505271706	0.70459376439391641	0.0059607306588006503	0.57386286283932142	0.58001251188726655	-0.0061496490479451271	0.31759831246707826	0.28097177189534767	0.036626540571730593	0.1956427370621493	0.23129237607433792	-0.035649639012188622	0.00039662959902091177	0.00015001481268040102	0.00024661478634051075	0.82586089429837617	0.88008062301847434	-0.05421972872009817	1.1764418342922935	1.1831074726127049	-0.0066656383204113379
244	4.5099999999999989e-10	1.4759298529343867	0.11185970586877314	0.70189468940743349	0.6958291560398342	0.0060655333675992962	0.58258104426352442	0.58871693535768921	-0.0061358910941647915	0.31460416492837506	0.2774766999927199	0.037127464935655163	0.19870092055604949	0.23476344860383894	-0.036062528047789449	0.00037208158700403199	0.00014341305015216373	0.00022866853685186826	0.82560220847720034	0.88349497677489786	-0.057892768297697517	1.1769892134400493	1.178271519870318	-0.0012823064302687204
245	4.5299999999999988e-10	1.4668062426726873	0.093612485345374363	0.69323811527666579	0.68706838189983399	0.0061697333768317986	0.59130668944578657	0.59742664971738313	-0.0061199602715965584	0.31157461820362037	0.27398315700608655	0.037591461197533815	0.20179640874467775	0.23823663088725416	-0.036440222142576417	0.00034892227909541149	0.00013798571315471898	0.0002109365659406925	0.8253511626305543	0.88690789940030468	-0.061556736769750375	1.177542927116749	1.1712885708808782	0.0062543562358707838
246	4.5499999999999988e-10	1.4576826324109877	0.075365264821975142	0.68458523510086378	0.67831153619433471	0.0062736989065290683	0.60003915296438515	0.60614151077549239	-0.0061023578111072396	0.30851254770302788	0.27049118051027804	0.038021367192749844	0.20492608376729071	0.2417118653933974	-0.036785781626106684	0.00032717822461889728	0.00013361001969220204	0.00019356820492669524	0.82510737788646282	0.89031935662935124	-0.065211978742888421	1.1781022166941291	1.160306861098668	0.017795355595461082
247	4.5699999999999987e-10	1.4485590221492886	0.057118044298576809	0.67593619332867527	0.66955871660513033	0.0063774767235449392	0.60877823100299644	0.6148613800122541	-0.0060831490092576601	0.30542061738773629	0.26700080945525895	0.038419807932477346	0.20808709329452335	0.24518909679660458	-0.037102003502081232	0.00030685998521982893	0.00013002577273603274	0.00017683421248379619	0.82487046843160772	0.89372914585229324	-0.068858677420685521	1.1786663588954327	1.1403015857201542	0.038364773175278533
248	4.5899999999999986e-10	1.4394354118875889	0.038870823775177588	0.66729138903347995	0.66081002414182588	0.0064813648916540734	0.6175234085014768	0.62358612402210667	-0.0060627155206298688	0.30230127836278609	0.26351208412228044	0.038789194240505642	0.21127680707833829	0.24866827168431924	-0.037391464605980945	0.00028796926731235878	0.00012647575889817978	0.000161493508414179	0.82464004980981176	0.89713649250159033	-0.072496442691778573	1.1792346654697234	1.0958282401348503	0.083406425334873191
249	4.6099999999999986e-10	1.4303118016258896	0.02062360325177881	0.658651011731472	0.65206564571248482	0.0065853660189871821	0.62627449187816508	0.63231570158301242	-0.006041209704847339	0.29915680551514806	0.26002507904453137	0.03913172647061669	0.21449282114976875	0.25214937364074619	-0.037656552490977435	0.00027049665959795813	0.0001219948893834052	0.00014850177021455294	0.82441574093949122	0.90054033544243095	-0.076124594502939735	1.1798064779938024	1.0129286326215137	0.16687784537228878
250	4.6299999999999985e-10	1.4211881913641902	0.0023763827283800332	0.65001541053581424	0.64332576563042743	0.0066896449053868157	0.63503107297966777	0.64105005029506279	-0.0060189773153950243	0.29598929401405716	0.25653986771929682	0.039449426294760337	0.21773291762770874	0.25563237837523661	-0.037899460747527869	0.00025442744123750291	0.00011718565085390403	0.00013724179038359887	0.82419716955679601	0.90394137627376359	-0.079744206716967581	1.1803811668924458	0.91693411576592765	0.26344705112651812
251	4.6499999999999984e-10	1.4120645811024906	-0.015870837795019188	0.641384815154595	0.63459035354933047	0.0067944616052645346	0.64379296516865347	0.64978888781890209	-0.0059959226502486196	0.29280069205469816	0.2530564380468206	0.039744254007877566	0.22099507115698491	0.25911717338254031	-0.038122102225555399	0.00023973992711650433	0.00011247174503341852	0.00012726818208308579	0.82398397302891824	0.90734021127316622	-0.083356238244247982	1.1809581265509279	0.82193545323053752	0.3590226733203904
252	4.6699999999999983e-10	1.4029409708407912	-0.034118058318417965	0.63275953638783355	0.62585952547994361	0.0069000109078899419	0.65255984810081058	0.65853210229070591	-0.0059722541898953319	0.28959279546197142	0.24957483629050814	0.04001795917146328	0.22427741159210546	0.2626037139655662	-0.038326302373460741	0.0002264101282620154	0.00010788076726723135	0.00011852936099478405	0.82377580165712783	0.91073692122352035	-0.08696111956639252	1.1815367738170695	0.73062215120654561	0.45091462261052384
253	4.6899999999999983e-10	1.3938173605790916	-0.052365278841817187	0.62413976192125109	0.61713340293966856	0.0070063589815825278	0.66133149700838345	0.66727958446445468	-0.0059480874560712271	0.28636675275921075	0.24609511090639097	0.040271641852819784	0.22757797587038231	0.26609195647694667	-0.038513980606564358	0.00021458191935319268	0.00010338267325025541	0.00011119924610293727	0.82357237877345135	0.91413148575030545	-0.090559106976854098	1.1821164230456358	0.64385984219701353	0.53825658084862227
254	4.7099999999999982e-10	1.3846937503173922	-0.070612499365215964	0.6155258150488806	0.60841211311902355	0.0071137019298570525	0.67010770510220607	0.67603122724539932	-0.0059235221431932494	0.28312414909410721	0.24261731261658348	0.040506836477523733	0.23089518324873359	0.26958185815718355	-0.038686674908449958	0.00020417001623028799	9.8944718839858305e-05	0.00010522529739042969	0.82337340162139427	0.91752387281438552	-0.094150471192991247	1.1826965362220259	0.56205009020821872	0.62064644601380714
255	4.7299999999999981e-10	1.3755701400556928	-0.088859719888614741	0.60691806597247699	0.59969596287731164	0.0072221030951653553	0.67888832097935659	0.68478706680155321	-0.0058987458221966271	0.27986702256713047	0.23914156378379586	0.040725458783334612	0.23422786137204532	0.27307343339441814	-0.038845572022372821	0.00019496020770646758	9.4543532387017995e-05	0.00010041667531944958	0.82317851264916908	0.92091398199615437	-0.097735469346985293	1.1832766954443985	0.48555471033683001	0.69772198510756844
256	4.7499999999999981e-10	1.3664465297939934	-0.10710694041201352	0.59831675201732126	0.59098502468047376	0.0073317273368475044	0.6876731250886875	0.69354692718909816	-0.0058738021004106633	0.27659670189097874	0.23566789330718871	0.040928808583790027	0.2375746810981117	0.27656661200699645	-0.038991930908884753	0.00018695131924584621	9.0166576105468063e-05	9.6784743140378146e-05	0.82298741408557652	0.92430182734383937	-0.10131441325826285	1.1838563663361958	0.4142956683017377	0.76956069803445815
257	4.769999999999998e-10	1.3573229195322938	-0.12535416093541274	0.58972221119359036	0.5822793475774225	0.0074428636161678607	0.69646195198295446	0.70231064068949844	-0.0058486887065439808	0.27331442090893265	0.2321963207482485	0.041118100160684151	0.24093442597498865	0.28006132709869802	-0.039126901123709368	0.00018012694641188209	8.5815762068046109e-05	9.4311184343835985e-05	0.82279982360724824	0.92768743947361731	-0.10488761586636908	1.1844350252347968	0.34802053384551135	0.83641449138928547
258	4.7899999999999979e-10	1.3481993092705944	-0.14360138145881152	0.58113468884191011	0.57357908057441653	0.0075556082674935743	0.70525465392620645	0.71107811569407664	-0.0058234617678701861	0.27002132536556805	0.22872690552529767	0.04129441984027038	0.24430596735682408	0.2835575421255595	-0.03925157476873542	0.00017448067752809729	8.1504873485306937e-05	9.2975804042790352e-05	0.82261547092962861	0.93107081213416132	-0.10845534120453271	1.1850121476663926	0.28642606115877117	0.8985860865076214
259	4.8099999999999979e-10	1.339075699008895	-0.16184860198221029	0.57255455049245174	0.56488437873668307	0.0076701717557686733	0.71405106158720399	0.71984926360741708	-0.0057982020202130835	0.26671848348874483	0.22525970947368876	0.041458774015056071	0.24768827170235802	0.28705522174730497	-0.039366950044946947	0.0001699989611613599	7.7256106741745793e-05	9.2742854419614108e-05	0.82243409878061835	0.93445194113015306	-0.11201784234953471	1.1855872094536095	0.22908342569142143	0.95650378376218814
260	4.8299999999999978e-10	1.3299520887471954	-0.18009582250560952	0.56398204271787022	0.55619540349298102	0.0077866392248892025	0.72285107135654836	0.72862399869295646	-0.0057729273364081068	0.26340688746562441	0.22179479696764956	0.041612090497974846	0.25108037652350751	0.29055433176978335	-0.039473955246275838	0.00016667763731255045	7.3092376067977416e-05	9.3585261244573032e-05	0.82225546048713061	0.93783081546265068	-0.11557535497552007	1.1861596796370406	0.1755517184244402	1.0106079612126004
261	4.8499999999999977e-10	1.320828478485496	-0.19834304302900829	0.55541755971660089	0.54751262949420265	0.0079049302223982432	0.73165451333280329	0.73740240931700207	-0.0057478959841987809	0.2600874664890655	0.21833235728196665	0.041755109207098851	0.25448139967459676	0.2940549074278434	-0.039573507753246639	0.00016451079385007214	6.9006737121133632e-05	9.5504056728938508e-05	0.82207931990323668	0.9412072625761988	-0.11912794267296212	1.1867290190760909	0.12627403060561274	1.0604549884704781
262	4.8699999999999977e-10	1.3117048682237966	-0.21659026355240707	0.54686135355425869	0.53883596479916107	0.0080253887550976177	0.74046131792082981	0.74618424494568736	-0.0057229270248575492	0.25676108397242631	0.21487235375547481	0.041888730216951497	0.25789051560064169	0.29755684881833416	-0.039666333217692473	0.00016350160922236692	6.4837215525675827e-05	9.8664393696691095e-05	0.82190544934932586	0.94458117176656831	-0.12267572241724245	1.1872946751069924	0.084644327565570388	1.102650347541422
263	4.8899999999999976e-10	1.302581257962097	-0.23483748407580629	0.53831384855176467	0.53016557679849663	0.0081482717532680438	0.74927131609970032	0.75496941822194386	-0.0056981021222435313	0.25342855219924776	0.21141485313828073	0.042013699060967025	0.26130696606083076	0.30106012110760944	-0.039753155046778677	0.00016365512654130387	6.0383067269090832e-05	0.00010327205927221304	0.82173362892655888	0.94795229254296154	-0.12621866361640266	1.1878560785588088	0.056066429850208162	1.1317896487086005
264	4.9099999999999975e-10	1.2934576477003976	-0.25308470459920507	0.52977530818573249	0.52150165807140525	0.0082736501143272356	0.75808446529469875	0.76375785432047816	-0.0056733890257794073	0.25009062649145214	0.20795993222624251	0.042130694265209628	0.26473003687425034	0.30456469446003759	-0.039834657585787248	0.00016498544745188748	5.5781994092468472e-05	0.00010920345335941901	0.82156364462985731	0.9513207240317948	-0.12975707940193748	1.1884126391131786	0.039067688296764151	1.1493449508164144
265	4.9299999999999975e-10	1.2843340374386982	-0.27133192512260385	0.52124618858506622	0.51284440977175361	0.0084017788133126103	0.76690059802067989	0.77254948075568097	-0.0056488827350010817	0.24674802084251318	0.20450767123396202	0.042240349608551164	0.2681590696559647	0.30807053996992317	-0.039911470313958475	0.00016751107559951489	5.1291083406317796e-05	0.0001162199921931971	0.82139528731261857	0.95468667551338171	-0.13329138820076314	1.1889637413210592	0.028686587235174754	1.1602771540858845
266	4.9499999999999974e-10	1.2752104271769986	-0.28957914564600307	0.51272677087812246	0.50419413294553694	0.0085326379325855184	0.77571969323089318	0.7813442661356983	-0.0056245729048051141	0.24340139994140508	0.20105819020927693	0.042343209732128156	0.27159343923119872	0.3115776451173104	-0.039984205886111679	0.00017125978013593154	4.7048398214399973e-05	0.00012421138192153156	0.82122835089970803	0.95805018096686478	-0.13682183006715676	1.1895087401287949	0.021849861419188536	1.1676588787096065
267	4.9699999999999973e-10	1.2660868169152992	-0.30782636616940184	0.50421754519973461	0.49555126111344017	0.0086662840862944401	0.78454158538045515	0.79014222160309699	-0.0056006362226418416	0.24005139534419323	0.19761166202685868	0.042439733317334555	0.27503256604035864	0.31508601434400912	-0.040053448303650485	0.00017626562507730772	4.3108218930303446e-05	0.00013315740614700428	0.82106263115008504	0.96141112940238649	-0.14034849825230145	1.190046956193352	0.017073813306296582	1.1729731428870553
268	4.9899999999999972e-10	1.2569632066535998	-0.32607358669280062	0.49571881671958928	0.48691574893169071	0.0088030677878985775	0.79336627047842601	0.79894315546546568	-0.0055768849870396764	0.23669859600488591	0.19416806860618491	0.042530527398701001	0.27847589432243436	0.31859557120889381	-0.040119676886459454	0.00018257234935996347	3.9464862177371903e-05	0.00014310748718259156	0.82089792393480721	0.96476952669971239	-0.14387160276490518	1.19057767127839	0.013539437552294	1.1770382337260961
269	5.0099999999999972e-10	1.2478395963919002	-0.34432080721619984	0.48723111243772821	0.47828783947458203	0.008943272963146176	0.80219358521955542	0.80774700396490096	-0.0055534187453455397	0.23334356467243908	0.19072750687944753	0.042616057792991546	0.28192290492164002	0.32210629028842697	-0.04018338536678695	0.00019023150080397719	3.6109426515909013e-05	0.00015412207428806818	0.82073402387858896	0.96812526046656844	-0.14739123658797948	1.1911001230109477	0.010852248951020195	1.1802478740599276
270	5.0299999999999971e-10	1.2387159861302008	-0.36256802773959862	0.47875476815607715	0.4696677874702534	0.0090869806858237534	0.81102353897814827	0.81655370521189408	-0.0055301662337458035	0.22998682740167495	0.18729007842557693	0.042696748976098015	0.28537309429125957	0.32561814690350399	-0.040245052612244425	0.00019930487291120597	3.3027023450092488e-05	0.00016627784946111348	0.82057072268665321	0.97147820298073961	-0.1509074802940864	1.191613499990215	0.0087682144515436825	1.1828452855386713
271	5.049999999999997e-10	1.2295923758685015	-0.3808152482629974	0.47029035135748698	0.46105586010878369	0.0092344912487032915	0.81985597092818852	0.82536319920681256	-0.0055072282786240434	0.22662888995861258	0.18385588979116252	0.042773000167450059	0.28882598750410193	0.32913111712573884	-0.040305129621636904	0.0002098633560060903	3.0200287667418524e-05	0.00017966306833867176	0.82040780771264588	0.97482821569071854	-0.15442040797807266	1.1921169360632931	0.0071278810686398082	1.1849890549946533
272	5.069999999999997e-10	1.2204687656068018	-0.39906246878639662	0.46183823538086821	0.45245258597314292	0.0093856494077252939	0.82869090074640062	0.83417550352651482	-0.0054846027801142005	0.22327022666014978	0.18042515175861407	0.042845074901535718	0.29228111810146401	0.33264520796242913	-0.040364089860965124	0.00022198876859013186	2.7617321317514774e-05	0.0001943714472726171	0.82024506032988653	0.97817505801473725	-0.15792999768485072	1.1926095050848424	0.0058293248610196352	1.1867801802238227
273	5.0899999999999969e-10	1.2113451553451025	-0.4173096893097954	0.45339903265512127	0.44385825550723207	0.0095407771478892012	0.8375281702848415	0.8429905465622376	-0.0054623762773960971	0.21991129663810366	0.17699798015007606	0.042913316488027597	0.29573804117000824	0.33616039085997457	-0.04042234968996633	0.00023577315930565015	2.5257882080190806e-05	0.00021051527722545934	0.82008225445900673	0.98151856798777293	-0.1614363135287662	1.1930902147816027	0.0047895211465886342	1.188300693635014
